"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2021","4,330","4,400","4,420","4,300","25.52M","-1.14%"
"08/03/2021","4,380","4,400","4,470","4,370","25.15M","-0.45%"
"08/02/2021","4,400","4,220","4,400","4,210","47.02M","4.27%"
"07/30/2021","4,220","4,390","4,410","4,220","59.33M","-2.54%"
"07/29/2021","4,330","4,450","4,460","4,330","35.08M","-2.70%"
"07/28/2021","4,450","4,500","4,540","4,420","17.87M","-1.11%"
"07/27/2021","4,500","4,700","4,700","4,460","55.13M","-4.26%"
"07/26/2021","4,700","4,800","4,820","4,700","33.29M","-2.08%"
"07/23/2021","4,800","4,960","4,960","4,800","74.49M","-4.48%"
"07/22/2021","5,025","5,125","5,150","5,000","20.50M","-1.95%"
"07/21/2021","5,125","5,075","5,150","5,050","11.28M","0.99%"
"07/19/2021","5,075","5,100","5,125","5,025","7.02M","-1.46%"
"07/16/2021","5,150","5,150","5,200","5,050","9.18M","0.00%"
"07/15/2021","5,150","5,025","5,175","5,025","14.98M","0.98%"
"07/14/2021","5,100","5,100","5,125","4,910","23.39M","0.00%"
"07/13/2021","5,100","5,100","5,200","5,025","29.03M","1.49%"
"07/12/2021","5,025","4,900","5,075","4,900","27.42M","2.76%"
"07/09/2021","4,890","4,850","4,890","4,810","13.20M","0.62%"
"07/08/2021","4,860","4,950","4,960","4,860","14.98M","-1.42%"
"07/07/2021","4,930","4,960","4,980","4,900","19.45M","-1.40%"
"07/06/2021","5,000","4,960","5,025","4,930","11.31M","1.01%"
"07/05/2021","4,950","5,150","5,150","4,940","20.59M","-3.88%"
"07/02/2021","5,150","5,200","5,200","5,075","22.71M","-1.44%"
"07/01/2021","5,225","4,950","5,250","4,950","24.69M","5.56%"
"06/30/2021","4,950","5,000","5,000","4,950","13.31M","-1.00%"
"06/29/2021","5,000","5,100","5,150","4,960","17.47M","-0.50%"
"06/28/2021","5,025","5,025","5,100","4,900","15.76M","0.50%"
"06/25/2021","5,000","5,025","5,025","4,950","13.21M","0.81%"
"06/24/2021","4,960","4,990","5,050","4,960","5.11M","-0.60%"
"06/23/2021","4,990","5,050","5,100","4,990","9.27M","-1.19%"
"06/22/2021","5,050","5,100","5,125","5,000","17.87M","-0.98%"
"06/21/2021","5,100","4,800","5,150","4,710","34.39M","4.08%"
"06/18/2021","4,900","5,075","5,075","4,900","57.21M","-3.45%"
"06/17/2021","5,075","5,175","5,175","5,075","19.77M","-2.40%"
"06/16/2021","5,200","5,150","5,275","5,100","23.03M","0.48%"
"06/15/2021","5,175","5,225","5,250","5,125","26.71M","-1.43%"
"06/14/2021","5,250","5,350","5,375","5,250","11.52M","-1.87%"
"06/11/2021","5,350","5,300","5,350","5,225","23.44M","0.94%"
"06/10/2021","5,300","5,375","5,425","5,275","22.24M","0.00%"
"06/09/2021","5,300","5,475","5,500","5,250","41.62M","-3.20%"
"06/08/2021","5,475","5,575","5,575","5,450","18.89M","-2.67%"
"06/07/2021","5,625","5,650","5,700","5,625","18.10M","-0.44%"
"06/04/2021","5,650","5,775","5,775","5,650","15.90M","-2.16%"
"06/03/2021","5,775","5,800","5,800","5,675","21.20M","-1.28%"
"06/02/2021","5,850","6,000","6,000","5,725","31.11M","0.00%"
"05/31/2021","5,850","5,775","5,850","5,700","17.77M","1.30%"
"05/28/2021","5,775","5,850","5,850","5,625","26.28M","-0.86%"
"05/27/2021","5,825","5,725","5,850","5,675","53.31M","2.64%"
"05/25/2021","5,675","5,750","5,750","5,575","23.09M","-0.87%"
"05/24/2021","5,725","5,650","5,750","5,575","19.59M","2.69%"
"05/21/2021","5,575","5,650","5,675","5,550","12.76M","-0.89%"
"05/20/2021","5,625","5,450","5,625","5,450","20.44M","3.21%"
"05/19/2021","5,450","5,550","5,550","5,425","16.18M","-2.24%"
"05/18/2021","5,575","5,650","5,650","5,525","12.77M","-0.45%"
"05/17/2021","5,600","5,650","5,725","5,500","20.20M","-0.44%"
"05/11/2021","5,625","5,650","5,825","5,600","28.77M","-1.32%"
"05/10/2021","5,700","5,550","5,875","5,550","42.70M","3.17%"
"05/07/2021","5,525","5,550","5,625","5,500","32.72M","-0.45%"
"05/06/2021","5,550","5,750","5,775","5,550","41.45M","-3.90%"
"05/05/2021","5,775","5,750","5,900","5,725","23.48M","0.43%"
"05/04/2021","5,750","5,900","5,950","5,700","27.74M","-2.54%"
"05/03/2021","5,900","6,000","6,000","5,900","11.45M","-1.67%"
"04/30/2021","6,000","6,050","6,100","5,925","22.25M","-0.83%"
"04/29/2021","6,050","6,100","6,125","6,000","21.37M","-0.41%"
"04/28/2021","6,075","6,025","6,075","6,000","9.45M","0.83%"
"04/27/2021","6,025","6,200","6,200","6,025","10.56M","-1.63%"
"04/26/2021","6,125","6,075","6,200","6,075","8.63M","0.82%"
"04/23/2021","6,075","6,150","6,150","6,025","11.47M","-0.82%"
"04/22/2021","6,125","6,100","6,150","6,075","12.10M","0.41%"
"04/21/2021","6,100","6,150","6,200","6,100","14.08M","-2.01%"
"04/20/2021","6,225","6,300","6,300","6,150","13.70M","-1.19%"
"04/19/2021","6,300","6,350","6,375","6,225","7.03M","-0.40%"
"04/16/2021","6,325","6,400","6,450","6,250","7.48M","-1.17%"
"04/15/2021","6,400","6,300","6,400","6,225","8.91M","1.59%"
"04/14/2021","6,300","6,250","6,325","6,225","5.45M","1.20%"
"04/13/2021","6,225","6,350","6,350","6,150","12.98M","-1.58%"
"04/12/2021","6,325","6,500","6,550","6,300","15.82M","-2.32%"
"04/09/2021","6,475","6,600","6,625","6,475","9.48M","-1.89%"
"04/08/2021","6,600","6,525","6,800","6,525","10.88M","1.15%"
"04/07/2021","6,525","6,475","6,550","6,450","5.10M","0.77%"
"04/06/2021","6,475","6,500","6,525","6,450","5.01M","0.00%"
"04/05/2021","6,475","6,625","6,625","6,475","5.80M","-2.26%"
"04/01/2021","6,625","6,575","6,700","6,525","9.11M","0.76%"
"03/31/2021","6,575","6,600","6,600","6,450","14.36M","0.38%"
"03/30/2021","6,550","6,700","6,725","6,525","14.71M","-2.60%"
"03/29/2021","6,725","6,600","6,775","6,575","11.96M","1.89%"
"03/26/2021","6,600","6,650","6,700","6,600","5.55M","-0.75%"
"03/25/2021","6,650","6,600","6,650","6,500","10.70M","1.14%"
"03/24/2021","6,575","6,725","6,750","6,550","11.04M","-2.59%"
"03/23/2021","6,750","6,675","6,800","6,675","8.84M","0.75%"
"03/22/2021","6,700","6,750","6,775","6,675","6.04M","-0.74%"
"03/19/2021","6,750","6,600","6,750","6,525","24.00M","2.27%"
"03/18/2021","6,600","6,500","6,600","6,500","12.74M","1.93%"
"03/17/2021","6,475","6,550","6,600","6,475","10.23M","-1.15%"
"03/16/2021","6,550","6,575","6,650","6,525","12.11M","-0.38%"
"03/15/2021","6,575","6,700","6,725","6,575","12.55M","-1.87%"
"03/12/2021","6,700","6,575","6,700","6,575","6.98M","1.90%"
"03/10/2021","6,575","6,575","6,625","6,525","6.46M","0.38%"
"03/09/2021","6,550","6,700","6,700","6,475","18.69M","-1.50%"
"03/08/2021","6,650","6,800","6,800","6,625","10.14M","-1.12%"
"03/05/2021","6,725","6,700","6,750","6,675","6.03M","0.00%"
"03/04/2021","6,725","6,875","6,875","6,725","10.78M","-2.18%"
"03/03/2021","6,875","6,825","6,900","6,775","8.28M","0.73%"
"03/02/2021","6,825","6,825","6,850","6,725","17.35M","0.00%"
"03/01/2021","6,825","7,000","7,000","6,800","13.05M","-2.50%"
"02/26/2021","7,000","6,750","7,000","6,675","26.87M","3.32%"
"02/25/2021","6,775","6,850","6,900","6,750","14.02M","-1.09%"
"02/24/2021","6,850","6,850","6,950","6,850","10.34M","0.00%"
"02/23/2021","6,850","6,900","6,925","6,800","12.86M","-0.36%"
"02/22/2021","6,875","6,975","7,000","6,875","14.95M","-1.08%"
"02/19/2021","6,950","6,975","6,975","6,900","8.79M","-0.36%"
"02/18/2021","6,975","7,075","7,100","6,975","11.09M","-1.76%"
"02/17/2021","7,100","7,000","7,100","6,975","6.98M","1.07%"
"02/16/2021","7,025","7,100","7,100","7,000","11.53M","-0.35%"
"02/15/2021","7,050","7,175","7,175","7,025","8.25M","-1.74%"
"02/11/2021","7,175","7,175","7,175","7,100","3.70M","0.35%"
"02/10/2021","7,150","7,150","7,150","7,025","6.02M","0.70%"
"02/09/2021","7,100","7,150","7,175","7,025","10.39M","0.00%"
"02/08/2021","7,100","7,225","7,250","7,100","14.01M","-1.73%"
"02/05/2021","7,225","7,325","7,350","7,200","11.30M","-1.03%"
"02/04/2021","7,300","7,250","7,325","7,175","17.61M","1.74%"
"02/03/2021","7,175","7,100","7,325","7,000","16.73M","2.50%"
"02/02/2021","7,000","7,100","7,125","6,950","11.68M","-0.36%"
"02/01/2021","7,025","6,900","7,100","6,800","15.32M","1.44%"
"01/29/2021","6,925","7,075","7,225","6,900","36.43M","-2.12%"
"01/28/2021","7,075","7,100","7,175","6,925","20.72M","-0.70%"
"01/27/2021","7,125","7,325","7,350","7,050","14.63M","-1.72%"
"01/26/2021","7,250","7,275","7,475","7,175","17.95M","0.00%"
"01/25/2021","7,250","7,275","7,325","7,025","17.03M","-0.34%"
"01/22/2021","7,275","7,375","7,400","7,225","14.72M","-0.68%"
"01/21/2021","7,325","7,400","7,500","7,325","16.70M","-1.01%"
"01/20/2021","7,400","7,600","7,675","7,325","34.82M","-2.31%"
"01/19/2021","7,575","7,800","8,000","7,525","108.58M","1.00%"
"01/18/2021","7,500","6,950","7,525","6,900","44.94M","7.91%"
"01/15/2021","6,950","7,000","7,050","6,925","18.78M","-0.71%"
"01/14/2021","7,000","7,025","7,075","7,000","27.72M","-0.36%"
"01/13/2021","7,025","7,200","7,200","7,000","28.19M","-1.06%"
"01/12/2021","7,100","7,250","7,275","7,100","20.90M","-1.39%"
"01/11/2021","7,200","7,175","7,350","7,100","25.59M","0.35%"
"01/08/2021","7,175","7,250","7,275","7,125","24.67M","-0.35%"
"01/07/2021","7,200","7,200","7,250","7,125","14.69M","0.00%"
"01/06/2021","7,200","7,375","7,400","7,175","24.43M","-2.37%"
"01/05/2021","7,375","7,475","7,500","7,375","11.87M","-1.34%"
"01/04/2021","7,475","7,450","7,500","7,350","8.20M","1.70%"
